,X,Y,Z,R,Phi,ar,Vcirc
217,-20.894472,3.2060301,0.0,21.139008,2.989341,-6.591274071881375e-14,207.35998042681433
218,-20.894472,3.4271357,0.0,21.173668,2.9790192,-6.576421389256477e-14,207.2959542124295
219,-20.894472,3.6482413,0.0,21.210579,2.968732,-6.568556567111823e-14,207.3524609599973
220,-20.894472,3.8693466,0.0,21.249725,2.9584818,-6.564112761781672e-14,207.47350214549593
221,-20.894472,4.090452,0.0,21.291096,2.9482703,-6.558741175764596e-14,207.59037511767878
222,-20.894472,4.311558,0.0,21.334679,2.9380996,-6.549909942572722e-14,207.6627869117331
223,-20.894472,4.5326633,0.0,21.380459,2.9279714,-6.541300212891989e-14,207.74879439274457
224,-20.894472,4.753769,0.0,21.428423,2.9178874,-6.587484795221703e-14,208.71462333714595
225,-20.894472,4.9748745,0.0,21.478556,2.9078496,-6.510497859675893e-14,207.73400688006265
226,-20.894472,5.19598,0.0,21.530842,2.8978593,-6.505208638163105e-14,207.90219813563448
227,-20.894472,5.4170856,0.0,21.585268,2.8879185,-6.494783526025253e-14,207.9979352652736
228,-20.894472,5.6381907,0.0,21.641815,2.8780289,-6.464142677390588e-14,207.77833877735904
229,-20.894472,5.8592963,0.0,21.700468,2.8681915,-6.458736780665419e-14,207.97268769764815
230,-20.894472,6.080402,0.0,21.76121,2.8584082,-6.433729781457111e-14,207.85998134878918
231,-20.894472,6.3015075,0.0,21.824022,2.8486803,-6.41573274618946e-14,207.86840875017035
232,-20.894472,6.522613,0.0,21.88889,2.839009,-6.390971403402765e-14,207.7749854520241
233,-20.894472,6.7437186,0.0,21.95579,2.829396,-6.362768135807063e-14,207.63259864267957
234,-20.673367,-7.4070354,0.0,21.960243,3.4856327,-6.028359284319237e-14,202.1231685639041
235,-20.673367,-7.18593,0.0,21.886656,3.4761224,-6.060732034255446e-14,202.3253062124197
236,-20.673367,-6.964824,0.0,21.815062,3.4665484,-6.097672211975913e-14,202.60876050814463
237,-20.673367,-6.7437186,0.0,21.745478,3.4569125,-6.147069885954122e-14,203.10308132694675
238,-20.673367,-6.522613,0.0,21.677929,3.4472158,-6.171077040836048e-14,203.18298624956464
239,-20.673367,-6.3015075,0.0,21.612429,3.4374592,-6.195512460282111e-14,203.2770570895302
240,-20.673367,-6.080402,0.0,21.549,3.4276443,-6.228391673895784e-14,203.51643056123956
241,-20.673367,-5.8592963,0.0,21.487658,3.4177723,-6.263401117038471e-14,203.79691735143868
242,-20.673367,-5.6381907,0.0,21.428423,3.407845,-6.299645543288944e-14,204.10381508568182
243,-20.673367,-5.4170856,0.0,21.371311,3.3978634,-6.337355687011353e-14,204.44080686745232
244,-20.673367,-5.19598,0.0,21.31634,3.3878293,-6.357067137771762e-14,204.49499073876075
